,STATE,NAME,geometry
48490,PA,cvs,POINT (-75.7926385 41.3210198)
48492,NJ,cvs,POINT (-74.6781073 40.1847481)
48493,NJ,cvs,POINT (-74.3589258 40.7192223)
48494,PA,cvs,POINT (-76.4098559 40.0960449)
48497,PA,walgreens,POINT (-75.2124424 40.1043307)
48508,PA,cvs,POINT (-74.9950465 40.1471132)
48509,PA,"walmart, wal-mart",POINT (-75.9520899 41.5251899)
48515,PA,"walmart, wal-mart",POINT (-75.9881063 40.8368161)
48519,NJ,cvs,POINT (-74.4899803 40.2663373)
48524,NJ,"walmart, wal-mart",POINT (-74.6769229 40.303111)
48527,NJ,walgreens,POINT (-74.4234879 40.4359751)
48530,NJ,walgreens,POINT (-74.3969367 40.541662)
48531,NJ,"walmart, wal-mart",POINT (-74.9212866 40.6284044)
48532,NJ,cvs,POINT (-74.8563289 40.5320059)
48535,NJ,walgreens,POINT (-74.2947037 40.8524764)
48537,NJ,cvs,POINT (-74.6671524 40.2278561)
48538,NJ,cvs,POINT (-74.6882616 40.2342469)
48539,NJ,walmart,POINT (-74.9211311 40.6270882)
48541,NJ,cvs,POINT (-74.3871902 40.5776477)
48544,NJ,cvs,POINT (-74.4703814 40.470462)
48545,NJ,cvs,POINT (-74.5002813 40.44566)
48547,NJ,"walmart, wal-mart",POINT (-74.4413582 40.5546663)
48551,NJ,walgreens,POINT (-74.450092 40.4952432)
48555,NJ,walgreens,POINT (-74.2813817 40.5206784)
48556,NJ,cvs,POINT (-74.3209481 40.3094311)
48560,NJ,cvs,POINT (-74.3675781 40.2529406)
48563,NJ,"walmart, wal-mart",POINT (-74.5532661 40.2539361)
48571,NJ,"walmart, wal-mart",POINT (-74.6533326 40.8735864)
48573,NJ,"walmart, wal-mart",POINT (-74.7082886 40.8818108)
48578,NJ,walgreens,POINT (-74.3984925 40.8650271)
48580,NJ,cvs,POINT (-74.6609012 40.5139128)
48581,NJ,cvs,POINT (-74.6357808 41.0316005)
48582,NJ,cvs,POINT (-74.3965497 40.6491528)
48587,NJ,cvs,POINT (-74.7180036 40.9215933)
48590,NJ,walgreens,POINT (-74.3442711 40.6503686)
48593,NJ,walgreens,POINT (-74.289949 40.6047529)
48598,NY,cvs,POINT (-75.9379182 42.1070191)
48599,NY,cvs,POINT (-75.9141403 42.0985699)
48600,NY,cvs,POINT (-75.9167798 42.0863215)
48604,NY,cvs,POINT (-76.0552723 42.0865159)
48609,NY,cvs,POINT (-76.0705204 42.1102242)
48623,NJ,walgreens,POINT (-74.6250055 40.5689662)
48626,NJ,"walmart, wal-mart",POINT (-75.1496347 40.6778669)
48639,NJ,cvs,POINT (-74.343716 40.7981101)
48654,PA,cvs,POINT (-76.0995736 40.1003366)
48660,PA,cvs,POINT (-75.3076981 40.1492564)
48661,PA,walgreens,POINT (-75.1230883 40.1068246)
48665,PA,walgreens,POINT (-75.3590431 40.1211998)
48666,PA,walgreens,POINT (-75.2950343 40.2478261)
48679,PA,cvs,POINT (-75.1518798 40.3410631)
48680,PA,walgreens,POINT (-74.9505322 40.1063449)
48682,PA,"walmart, wal-mart",POINT (-75.8398401 40.2942966)
48686,PA,cvs,POINT (-74.9354826 40.1092631)
48690,PA,cvs,POINT (-76.4500211 41.7835374)
48691,NY,walgreens,POINT (-75.0684858 42.4544162)
48694,PA,"walmart, wal-mart",POINT (-74.9675839 40.13649)
48695,PA,"walmart, wal-mart",POINT (-74.8726632 40.1002769)
48696,PA,"walmart, wal-mart",POINT (-75.2644748 40.2912126)
48698,NY,"walmart, wal-mart",POINT (-75.0390957 42.4474723)
48702,PA,cvs,POINT (-74.8561811 40.1549231)
48703,PA,cvs,POINT (-74.9648847 40.3648852)
48710,PA,cvs,POINT (-75.2764488 40.3830458)
48712,PA,walgreens,POINT (-74.8754025 40.1398738)
48719,PA,cvs,POINT (-75.3601529 40.1216613)
48721,PA,cvs,POINT (-75.4249698 40.6644313)
48722,PA,cvs,POINT (-75.3827519 40.6107892)
48725,PA,"walmart, wal-mart",POINT (-75.2812832 40.7145444)
48735,NY,cvs,POINT (-76.263379 42.1026388)
48741,NY,"walmart, wal-mart",POINT (-76.5139865 42.42762)
48746,PA,cvs,POINT (-75.4537755 40.5775281)
48747,PA,cvs,POINT (-75.9627475 41.3373804)
48748,PA,cvs,POINT (-75.5678224 40.5593157)
48760,PA,cvs,POINT (-75.3547783 40.3113858)
48768,PA,cvs,POINT (-75.311346 40.3155678)
48777,PA,cvs,POINT (-75.4014179 40.233991)
48798,NJ,cvs,POINT (-74.6954785 40.7811746)
48799,PA,cvs,POINT (-75.0114997 40.2164309)
48802,PA,cvs,POINT (-75.2554043 41.5723016)
48803,PA,cvs,POINT (-75.3972355 41.4042556)
48808,PA,cvs,POINT (-75.5087509 41.570931)
48811,PA,cvs,POINT (-75.8501996 41.3015998)
48815,PA,cvs,POINT (-76.4231854 40.3111831)
48816,PA,cvs,POINT (-76.3959073 40.3452373)
48817,PA,cvs,POINT (-75.4013334 40.622296)
48818,PA,cvs,POINT (-75.4272307 40.6435184)
48819,PA,cvs,POINT (-75.7356444 41.3711092)
48828,PA,"walmart, wal-mart",POINT (-75.1828637 40.9899062)
48833,PA,cvs,POINT (-75.6932321 41.3783092)
48834,PA,cvs,POINT (-75.6588145 41.4319094)
48845,PA,cvs,POINT (-75.1820374 40.9953068)
48846,PA,walgreens,POINT (-75.5271598 40.1284032)
48853,PA,cvs,POINT (-75.271551 41.1698696)
48854,PA,cvs,POINT (-75.3980308 40.9242559)
48855,PA,cvs,POINT (-75.0715338 41.0625464)
48856,PA,cvs,POINT (-75.1282379 40.2686755)
48857,PA,cvs,POINT (-75.5922175 41.0936467)
48865,PA,cvs,POINT (-75.992758 41.2054694)
48869,PA,cvs,POINT (-75.8919596 41.2569673)
48870,PA,cvs,POINT (-76.1497895 41.1531882)
48874,PA,walgreens,POINT (-75.8963343 41.2618613)
48897,PA,cvs,POINT (-75.9608324 41.5438928)
48899,NJ,cvs,POINT (-74.7075605 40.2285749)
48900,NJ,walgreens,POINT (-74.3477808 40.5358626)
48901,NJ,cvs,POINT (-74.7588161 40.2447139)
48904,NJ,"walmart, wal-mart",POINT (-74.6341687 40.1948038)
48905,NJ,walgreens,POINT (-74.3981152 40.5036224)
48912,NJ,walgreens,POINT (-74.3347568 40.7219641)
48913,NJ,walgreens,POINT (-74.8532348 40.5053492)
48915,NJ,"walmart, wal-mart",POINT (-74.4041424 40.9071596)
48918,NJ,walgreens,POINT (-74.3147974 40.7943117)
48919,NJ,walgreens,POINT (-74.2909977 40.8830908)
48927,NJ,"walmart, wal-mart",POINT (-74.2934769 40.5360152)
48928,NJ,cvs,POINT (-74.5942521 40.3352435)
48931,NJ,cvs,POINT (-74.9476516 40.3766409)
48941,NJ,"walmart, wal-mart",POINT (-74.2936448 40.2437624)
48948,NJ,cvs,POINT (-74.4320395 40.7454409)
48950,NJ,walgreens,POINT (-74.5527982 40.887831)
48951,NJ,walgreens,POINT (-74.5137371 40.8903747)
48956,NJ,walgreens,POINT (-74.6498114 40.8795549)
48959,NJ,walgreens,POINT (-74.4785336 40.893422)
48960,NJ,walgreens,POINT (-74.3018218 40.9229304)
48961,NJ,cvs,POINT (-74.2824142 40.6997745)
48963,NJ,cvs,POINT (-74.3230801 40.6531661)
48964,NJ,cvs,POINT (-74.588508 40.5378522)
48965,NJ,cvs,POINT (-74.547266 40.4339917)
48967,NJ,walgreens,POINT (-74.4121498 40.6777073)
48976,NJ,cvs,POINT (-74.3440099 40.6494162)
48978,NY,cvs,POINT (-75.9579985 42.1231272)
48979,NY,cvs,POINT (-75.8892793 42.1078911)
48980,NY,cvs,POINT (-75.9216924 42.099894)
48982,NJ,cvs,POINT (-74.5411344 40.5289873)
48983,NY,cvs,POINT (-75.9500293 42.0987196)
48989,NJ,cvs,POINT (-74.7266332 40.8870529)
48992,NJ,walgreens,POINT (-74.5473328 40.5674555)
48993,NJ,cvs,POINT (-74.2791432 40.9906878)
48994,NJ,walgreens,POINT (-74.2880821 40.7210031)
49001,NJ,"walmart, wal-mart",POINT (-74.5789936 41.1160144)
49006,NJ,"walmart, wal-mart",POINT (-74.4246952 40.6379182)
49007,NJ,walgreens,POINT (-74.586755 40.5437144)
49011,NJ,cvs,POINT (-74.2879693 40.9478634)
49017,NJ,walgreens,POINT (-74.4277284 40.5543187)
49018,NY,"walmart, wal-mart",POINT (-75.5270187 42.4969422)
49022,NJ,walgreens,POINT (-74.488529 40.667183)
49023,NJ,cvs,POINT (-74.4267207 40.8250254)
49030,NY,cvs,POINT (-74.3340765 41.3969747)
49033,NY,cvs,POINT (-74.4086667 41.4466665)
49042,PA,cvs,POINT (-76.3836028 40.171699)
49043,PA,cvs,POINT (-76.5161355 40.1133369)
49044,PA,cvs,POINT (-75.2889627 40.2719188)
49045,PA,"walmart, wal-mart",POINT (-75.5104331 40.4107195)
49047,PA,cvs,POINT (-75.456692 40.1800943)
49048,PA,cvs,POINT (-75.1264112 40.1007158)
49049,PA,walgreens,POINT (-75.3076806 40.1477606)
49051,PA,cvs,POINT (-75.4318316 40.1288267)
49053,PA,walgreens,POINT (-75.3379349 40.245749)
49054,PA,walgreens,POINT (-75.5010081 40.2165104)
49057,PA,walgreens,POINT (-75.3615309 40.0942459)
49058,PA,cvs,POINT (-75.3018094 40.2216436)
49059,PA,cvs,POINT (-75.2295974 40.265536)
49060,PA,cvs,POINT (-75.3151329 40.2610933)
49062,PA,cvs,POINT (-76.4221944 40.7943341)
49067,PA,cvs,POINT (-75.8919172 40.4523592)
49070,PA,cvs,POINT (-74.9547572 40.1353814)
49071,PA,cvs,POINT (-75.9485347 40.3127546)
49072,PA,walgreens,POINT (-75.001646 40.1509038)
49074,PA,cvs,POINT (-75.1331362 40.3330864)
49075,PA,cvs,POINT (-75.129614 40.3061419)
49076,PA,cvs,POINT (-75.2146088 40.2782803)
49092,PA,walgreens,POINT (-75.0161562 40.1235117)
49093,PA,cvs,POINT (-75.253806 40.6890331)
49098,PA,cvs,POINT (-74.9324107 40.2258864)
49099,PA,cvs,POINT (-75.3457264 40.646004)
49100,PA,cvs,POINT (-75.9147783 40.365685)
49101,PA,cvs,POINT (-75.9261185 40.3347768)
49102,PA,"walmart, wal-mart",POINT (-75.3420169 40.6724457)
49103,PA,"walmart, wal-mart",POINT (-75.1391208 40.158471)
49104,NJ,cvs,POINT (-74.4792412 40.8838449)
49107,NY,cvs,POINT (-76.5070971 42.436367)
49111,NY,"walmart, wal-mart",POINT (-74.6798674 41.6668959)
49118,PA,cvs,POINT (-75.4856231 40.6060814)
49119,PA,cvs,POINT (-76.5170992 41.9816572)
49120,PA,cvs,POINT (-75.4813232 40.5760872)
49123,PA,cvs,POINT (-75.5900557 40.5924412)
49125,PA,walgreens,POINT (-75.4566558 40.5807692)
49137,PA,cvs,POINT (-75.4677444 40.1938411)
49146,PA,cvs,POINT (-75.9183458 41.2350199)
49149,PA,cvs,POINT (-75.5351875 40.1971866)
49150,PA,cvs,POINT (-75.3125437 40.7312106)
49168,NJ,walgreens,POINT (-74.5037877 40.7717857)
49173,PA,"walmart, wal-mart",POINT (-75.2265213 41.5573303)
49180,PA,walgreens,POINT (-75.044475 40.1740757)
49185,PA,cvs,POINT (-75.5661549 40.1823591)
49187,PA,cvs,POINT (-75.6953923 41.497795)
49197,PA,cvs,POINT (-75.3877447 40.517837)
49198,PA,cvs,POINT (-75.5996477 40.6551355)
49199,PA,cvs,POINT (-75.4988916 40.531682)
49201,PA,"walmart, wal-mart",POINT (-75.4886896 40.6457449)
49210,PA,"walmart, wal-mart",POINT (-75.8586651 41.2384148)
49220,PA,cvs,POINT (-75.6873733 41.401637)
49224,PA,cvs,POINT (-75.3462584 40.4260479)
49238,PA,"walmart, wal-mart",POINT (-76.5626626 40.322954)
49242,PA,cvs,POINT (-76.2594946 41.0477956)
49244,PA,walgreens,POINT (-75.138335 40.2284546)
49247,PA,walgreens,POINT (-75.1038301 40.1910528)
49265,PA,walgreens,POINT (-75.3995286 40.6410558)
49267,PA,cvs,POINT (-76.190213 40.7056913)
49280,PA,walgreens,POINT (-75.280245 40.1041426)
49284,PA,cvs,POINT (-75.9433425 41.208683)
49291,NJ,cvs,POINT (-74.6365947 40.6696192)
49293,NJ,cvs,POINT (-74.4115817 40.417804)
49299,NJ,cvs,POINT (-74.7783913 40.5320265)
49301,NJ,cvs,POINT (-74.2965006 40.8491072)
49305,NJ,walgreens,POINT (-74.3280609 40.8209029)
49311,NJ,cvs,POINT (-74.7192759 40.2650393)
49314,NJ,cvs,POINT (-74.2812477 40.5535794)
49318,NJ,walgreens,POINT (-74.4545021 40.4908231)
49320,NJ,cvs,POINT (-74.5757297 40.4215349)
49322,NJ,cvs,POINT (-74.4244324 40.541316)
49324,NJ,walgreens,POINT (-74.3230766 40.4027364)
49325,NJ,cvs,POINT (-74.3071132 40.2415921)
49326,NJ,walgreens,POINT (-74.292037 40.281867)
49329,NJ,cvs,POINT (-74.504819 41.0366804)
49331,NJ,walgreens,POINT (-74.3033117 40.2422974)
49335,NJ,"walmart, wal-mart",POINT (-74.3761198 40.5318459)
49336,NJ,"walmart, wal-mart",POINT (-74.5623252 40.9075065)
49338,NJ,cvs,POINT (-74.5905931 40.8593879)
49349,NJ,walgreens,POINT (-74.3011054 40.1411541)
49350,NJ,cvs,POINT (-74.2898198 40.6057026)
49352,NJ,cvs,POINT (-74.3086564 40.711131)
49353,NJ,cvs,POINT (-74.4047598 40.7046459)
49354,NJ,walgreens,POINT (-74.3104766 40.6540311)
49360,NJ,walgreens,POINT (-74.409676 40.5796675)
49372,NY,cvs,POINT (-75.904211 42.1094461)
49373,NY,cvs,POINT (-75.9612 42.1163106)
49376,NJ,walgreens,POINT (-74.5052841 40.5780075)
49380,NY,cvs,POINT (-75.8947781 42.1585927)
49381,NJ,"walmart, wal-mart",POINT (-74.2999242 40.6871146)
49385,NJ,walgreens,POINT (-74.293489 40.58368)
49387,NY,walgreens,POINT (-75.9598213 42.1163449)
49390,NJ,cvs,POINT (-74.2963969 41.0280605)
49401,NJ,cvs,POINT (-74.8362399 40.8236998)
49407,NJ,walgreens,POINT (-74.5410317 40.4367441)
49410,NJ,walgreens,POINT (-74.8337762 40.8233072)
49411,NJ,walgreens,POINT (-74.3571831 40.7179153)
49412,NJ,walgreens,POINT (-74.4839927 40.4868627)
49418,NJ,cvs,POINT (-74.3658042 40.5964681)
49421,NJ,cvs,POINT (-74.4743226 40.6033745)
49424,NJ,cvs,POINT (-74.64365 40.8799982)
49431,NY,cvs,POINT (-74.2921523 41.2262213)
49443,PA,cvs,POINT (-76.5869241 40.139656)
49444,PA,cvs,POINT (-76.1715683 40.1957877)
49449,PA,cvs,POINT (-75.585187 40.2987087)
49450,PA,cvs,POINT (-75.0688969 40.1198241)
49451,PA,cvs,POINT (-75.1335956 40.182534)
49452,PA,cvs,POINT (-75.1066651 40.1766257)
49454,PA,walgreens,POINT (-75.3476061 40.1525388)
49455,PA,cvs,POINT (-75.1821332 40.1809033)
49462,PA,cvs,POINT (-75.9966545 40.3897237)
49463,PA,cvs,POINT (-75.9666707 40.5067527)
49464,PA,cvs,POINT (-75.9996986 40.3166648)
49465,PA,cvs,POINT (-75.7753198 40.5171352)
49469,PA,"walmart, wal-mart",POINT (-75.9204909 40.4176)
49470,PA,cvs,POINT (-75.7293685 40.2617299)
49471,PA,cvs,POINT (-75.9284846 40.3857131)
49475,NJ,walgreens,POINT (-74.4969086 40.6148352)
49476,NJ,cvs,POINT (-74.6418362 40.649765)
49483,PA,cvs,POINT (-75.2208293 40.3822537)
49484,PA,cvs,POINT (-74.8022392 40.2083701)
49485,PA,"walmart, wal-mart",POINT (-75.8624615 40.153109)
49494,PA,cvs,POINT (-75.3880074 40.6824073)
49496,PA,cvs,POINT (-75.8122446 40.8679656)
49497,PA,walgreens,POINT (-75.2493111 40.6820729)
49505,PA,walgreens,POINT (-75.9560041 41.3320393)
49508,PA,cvs,POINT (-75.4993746 40.3949224)
49510,PA,cvs,POINT (-75.2040126 40.8678036)
49511,PA,cvs,POINT (-75.6264686 40.265619)
49512,PA,cvs,POINT (-75.3678485 40.6335227)
49513,PA,walgreens,POINT (-74.8408202 40.165631)
49515,PA,cvs,POINT (-75.2195571 40.7133488)
49517,PA,walgreens,POINT (-75.0291727 40.1033165)
49525,NJ,walgreens,POINT (-74.3925392 40.7904287)
49539,PA,walgreens,POINT (-75.3834019 40.6701577)
49541,PA,walgreens,POINT (-75.5819456 40.5562616)
49543,PA,walgreens,POINT (-75.4970737 40.605368)
49548,PA,cvs,POINT (-75.1287815 40.1477874)
49549,PA,cvs,POINT (-75.0101105 40.1344326)
49554,PA,cvs,POINT (-75.0228955 40.1122987)
49560,PA,cvs,POINT (-75.5014483 40.690835)
49572,PA,cvs,POINT (-75.2922032 40.1663979)
49573,PA,cvs,POINT (-75.6244546 40.3288807)
49574,PA,cvs,POINT (-76.5570893 40.7909046)
49590,PA,cvs,POINT (-76.6641916 40.2777555)
49601,PA,cvs,POINT (-75.6338815 41.4180755)
49602,PA,"walmart, wal-mart",POINT (-75.6423043 41.4655934)
49610,PA,"walmart, wal-mart",POINT (-76.1899578 40.7274679)
49614,PA,"walmart, wal-mart",POINT (-75.372425 41.1255121)
49620,PA,cvs,POINT (-75.2183557 40.9885777)
49625,PA,cvs,POINT (-75.3066693 41.0399576)
49628,PA,cvs,POINT (-75.0933232 41.0544585)
49629,PA,cvs,POINT (-76.4604076 40.9518941)
49634,PA,cvs,POINT (-76.4414982 41.0037956)
49636,PA,"walmart, wal-mart",POINT (-75.0808409 40.1948226)
49642,PA,cvs,POINT (-75.9427244 41.2417955)
49646,PA,"walmart, wal-mart",POINT (-75.7699134 41.3053957)
49652,PA,cvs,POINT (-76.1854311 40.6403185)
49668,NJ,cvs,POINT (-74.3923242 40.5086001)
49669,NJ,walgreens,POINT (-74.3253412 40.5986005)
49670,NY,"walmart, wal-mart",POINT (-76.0131968 42.0954286)
49671,NJ,cvs,POINT (-74.8030568 40.2648449)
49675,NJ,walgreens,POINT (-74.5388675 40.2740755)
49676,NJ,walgreens,POINT (-74.6673279 40.229082)
49677,NJ,cvs,POINT (-74.2964858 40.7231438)
49681,NJ,cvs,POINT (-74.3143375 40.7899495)
49683,NJ,cvs,POINT (-74.6367864 40.2206486)
49686,NJ,cvs,POINT (-74.7366761 40.224667)
49687,NJ,cvs,POINT (-74.7357806 40.2498899)
49688,NJ,cvs,POINT (-74.738135 40.2098271)
49689,NJ,cvs,POINT (-74.6562732 40.3509023)
49694,NJ,"walmart, wal-mart",POINT (-74.8509525 40.5273899)
49695,NJ,"walmart, wal-mart",POINT (-74.7290435 40.6143069)
49696,NJ,cvs,POINT (-74.4728302 40.3153889)
49699,NJ,cvs,POINT (-74.4394986 40.3462416)
49700,NJ,cvs,POINT (-74.5014539 40.5797034)
49701,NJ,cvs,POINT (-74.4196521 40.5867948)
49704,NJ,"walmart, wal-mart",POINT (-74.3009637 40.4479824)
49708,NJ,walgreens,POINT (-74.4556477 40.5812078)
49710,NJ,walgreens,POINT (-74.2970429 40.4783584)
49715,NJ,cvs,POINT (-74.3581917 40.8267861)
49716,NJ,cvs,POINT (-74.303214 40.9222279)
49717,NJ,cvs,POINT (-74.3911635 40.743676)
49720,NJ,cvs,POINT (-74.3057474 40.3627853)
49721,NJ,"walmart, wal-mart",POINT (-74.3118065 40.9927492)
49722,NJ,walgreens,POINT (-74.3954868 40.9089162)
49724,NJ,cvs,POINT (-74.5353523 40.2766978)
49730,NJ,walgreens,POINT (-74.4739826 40.7899586)
49732,NJ,cvs,POINT (-74.2974008 40.6192455)
49736,NJ,cvs,POINT (-74.4402299 40.6246966)
49743,NJ,walgreens,POINT (-74.4373634 40.6874399)
49745,NJ,walgreens,POINT (-74.4015236 40.6299438)
49747,NY,cvs,POINT (-76.0502807 42.1047384)
49748,NY,walgreens,POINT (-75.9160277 42.0878596)
49753,NJ,"walmart, wal-mart",POINT (-74.7388268 41.069688)
49765,NY,cvs,POINT (-76.0288639 42.1286663)
49767,NJ,walgreens,POINT (-74.3677001 41.1308317)
49770,NJ,"walmart, wal-mart",POINT (-74.842121 40.8163182)
49777,NJ,"walmart, wal-mart",POINT (-74.5838027 40.5467057)
49781,NJ,walgreens,POINT (-74.3370891 40.5714836)
49794,NJ,"walmart, wal-mart",POINT (-74.4663437 40.4618487)
49797,NY,"walmart, wal-mart",POINT (-74.3782444 41.4552651)
49799,NY,cvs,POINT (-74.2819388 41.3562878)
49800,NY,cvs,POINT (-74.3596746 41.2584292)
49810,NJ,cvs,POINT (-74.6538284 40.3904322)
49811,PA,"walmart, wal-mart",POINT (-76.1527178 40.1672183)
49814,PA,cvs,POINT (-76.3056196 40.1293501)
49817,PA,cvs,POINT (-75.1544364 40.1137634)
49818,PA,cvs,POINT (-75.2125517 40.0974253)
49819,PA,"walmart, wal-mart",POINT (-75.3152312 40.1452763)
49820,PA,"walmart, wal-mart",POINT (-75.3930892 40.2867162)
49822,PA,walgreens,POINT (-75.3949921 40.1478343)
49824,PA,cvs,POINT (-75.537056 40.2378187)
49825,PA,cvs,POINT (-75.3402636 40.1178497)
49826,PA,cvs,POINT (-75.3034958 40.2412398)
49828,PA,"walmart, wal-mart",POINT (-76.5050546 40.7879021)
49835,PA,"walmart, wal-mart",POINT (-75.6659219 40.2542347)
49836,PA,"walmart, wal-mart",POINT (-75.4013021 40.1275531)
49842,PA,cvs,POINT (-74.8483099 40.169564)
49845,PA,"walmart, wal-mart",POINT (-75.9783668 40.3422107)
49851,PA,cvs,POINT (-74.905333 40.0948672)
49853,PA,cvs,POINT (-74.9234109 40.1298651)
49854,PA,cvs,POINT (-75.976133 40.3052421)
49858,PA,"walmart, wal-mart",POINT (-76.5427522 41.9760835)
49864,PA,"walmart, wal-mart",POINT (-75.6303853 40.3511209)
49865,NJ,cvs,POINT (-74.3929939 40.7878043)
49870,PA,walgreens,POINT (-75.0866485 40.2575329)
49873,PA,walgreens,POINT (-75.2218198 40.7189943)
49878,PA,cvs,POINT (-75.2325227 40.6892989)
49880,PA,cvs,POINT (-75.2162463 40.1567277)
49881,PA,cvs,POINT (-75.6087956 40.2445222)
49885,PA,walgreens,POINT (-74.8743399 40.164716)
49886,PA,walgreens,POINT (-75.3573371 40.6562253)
49888,PA,"walmart, wal-mart",POINT (-75.7333394 40.8172512)
49905,PA,cvs,POINT (-75.8099394 41.3256533)
49906,PA,cvs,POINT (-75.5247425 40.5978676)
49908,PA,cvs,POINT (-75.4941937 40.6044917)
49909,PA,cvs,POINT (-75.4464732 40.6236955)
49914,PA,walgreens,POINT (-75.4343149 40.6187993)
49915,PA,"walmart, wal-mart",POINT (-75.5786266 40.5538823)
49922,PA,cvs,POINT (-75.4799842 40.2762565)
49929,PA,cvs,POINT (-75.2955905 40.8386827)
49930,PA,cvs,POINT (-75.9769945 40.9767844)
49931,PA,"walmart, wal-mart",POINT (-76.0124356 40.9865153)
49955,PA,cvs,POINT (-74.9932933 40.2787045)
49956,PA,cvs,POINT (-74.8384158 40.2431548)
49957,PA,cvs,POINT (-74.8724396 40.2243724)
49958,PA,cvs,POINT (-75.1803744 41.4641561)
49962,PA,cvs,POINT (-75.6087731 41.4694403)
49967,PA,cvs,POINT (-75.666741 40.2342085)
49972,PA,cvs,POINT (-75.5610004 40.5190493)
49991,PA,cvs,POINT (-76.4514792 40.3388932)
49992,PA,cvs,POINT (-75.6487979 41.3969873)
49994,NY,cvs,POINT (-74.646948 42.1484803)
49999,PA,walgreens,POINT (-75.2164571 40.9889405)
50000,PA,cvs,POINT (-75.179846 41.021806)
50005,PA,cvs,POINT (-75.8926077 41.2404196)
50006,PA,walgreens,POINT (-75.6841115 41.4089461)
50007,PA,"walmart, wal-mart",POINT (-75.3576859 40.4486331)
50008,PA,"walmart, wal-mart",POINT (-76.4852317 41.0088481)
50009,PA,"walmart, wal-mart",POINT (-76.3901461 40.3499048)
50015,PA,cvs,POINT (-76.2346738 41.0572758)
50044,PA,walgreens,POINT (-75.8648902 41.2352803)
50047,PA,cvs,POINT (-76.6181159 40.9657733)
50052,PA,"walmart, wal-mart",POINT (-74.7337844 41.3498729)
50062,PA,cvs,POINT (-75.9822712 40.9539275)
50091,NY,cvs,POINT (-75.1347597 42.1691922)
50101,PA,cvs,POINT (-76.1876397 40.3692205)
50106,NJ,cvs,POINT (-74.352797 40.1115773)
50107,PA,"walmart, wal-mart",POINT (-74.8208805 40.1425521)
50111,NJ,walgreens,POINT (-74.6485137 40.4948714)
50112,PA,cvs,POINT (-75.2101874 40.6777239)
50113,PA,cvs,POINT (-75.1750962 40.4921691)
50129,NY,walgreens,POINT (-75.9320279 43.9760046)
50138,NY,"walmart, wal-mart",POINT (-76.240242 43.1882155)
50160,NY,"walmart, wal-mart",POINT (-76.1275105 43.2914229)
50165,NY,walgreens,POINT (-74.3227925 43.0586159)
50170,NY,cvs,POINT (-76.432289 42.9471483)
50172,NY,"walmart, wal-mart",POINT (-75.5018768 43.2374104)
50173,NY,walgreens,POINT (-76.1142787 43.0687998)
50178,NY,"walmart, wal-mart",POINT (-75.0265199 44.6614344)
50181,NY,"walmart, wal-mart",POINT (-74.877681 44.9220498)
50203,NY,walgreens,POINT (-75.8818414 43.9680646)
50204,NY,"walmart, wal-mart",POINT (-75.8445794 44.0404752)
50227,NY,cvs,POINT (-75.3832302 42.923381)
50235,NY,walgreens,POINT (-74.300013 44.8490657)
50237,NY,cvs,POINT (-74.8565987 43.0439947)
50242,NY,cvs,POINT (-75.9815841 43.0010383)
50246,NY,"walmart, wal-mart",POINT (-75.6913604 43.0784032)
50248,NY,walgreens,POINT (-75.4583813 43.209101)
50257,NY,walgreens,POINT (-74.9881081 44.6837109)
50269,NY,walgreens,POINT (-76.5496855 42.9442551)
50270,NY,walgreens,POINT (-76.583974 42.9231445)
50274,NY,"walmart, wal-mart",POINT (-75.9588102 43.9765402)
50285,NY,"walmart, wal-mart",POINT (-76.0603014 43.0608509)
50286,NY,"walmart, wal-mart",POINT (-76.1174773 43.1610576)
50289,NY,walgreens,POINT (-76.0931296 43.177218)
50290,NY,cvs,POINT (-75.3854641 43.0432524)
50305,NY,"walmart, wal-mart",POINT (-76.4790979 43.4642963)
50310,NY,"walmart, wal-mart",POINT (-76.2148703 42.5729595)
50320,NY,walgreens,POINT (-75.2585347 43.088622)
50331,NY,"walmart, wal-mart",POINT (-74.4553545 42.6823278)
50333,NY,"walmart, wal-mart",POINT (-75.4560897 44.7081748)
50343,NY,"walmart, wal-mart",POINT (-76.548149 42.9540906)
50356,NY,walgreens,POINT (-76.2663204 43.0418468)
50358,NY,walgreens,POINT (-76.3532246 43.1518307)
